Year,Month,State/UT,Tourism Category,Tourist Count,Revenue (INR),Popular Destinations,Purpose of Visit
2016,April,Sikkim,Total,86948,103858957.5,Top places in Sikkim,Leisure
2016,April,Tamil Nadu,Domestic,48016,62581931.77,Top places in Tamil Nadu,Medical
2016,April,Telangana,Domestic,44992,63299394.34,Top places in Telangana,Business
2016,April,Tripura,Domestic,41624,48560449.47,Top places in Tripura,Leisure
2016,April,Uttar Pradesh,Domestic,55699,72846048.06,Top places in Uttar Pradesh,Medical
2016,April,Uttarakhand,Domestic,96010,54725363.57,Top places in Uttarakhand,Pilgrimage
2016,April,West Bengal,Domestic,73265,103094508.9,Top places in West Bengal,Medical
2016,April,Delhi,International,96206,86060724.37,Top places in Delhi,Education
2016,April,Puducherry,Domestic,43500,24461760.32,Top places in Puducherry,Pilgrimage
2016,April,Jammu & Kashmir,International,75296,66542013.12,Top places in Jammu & Kashmir,Business
2016,April,Ladakh,International,33412,46000052.98,Top places in Ladakh,Business
2016,April,Andaman & Nicobar,International,46307,44625532.16,Top places in Andaman & Nicobar,Medical
2016,April,Chandigarh,Total,48511,44463018.58,Top places in Chandigarh,Leisure
2016,April,Dadra & Nagar Haveli and Daman & Diu,Total,26150,33242139.2,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2016,April,Lakshadweep,Total,35697,37423718.04,Top places in Lakshadweep,Pilgrimage
2016,May,Andhra Pradesh,International,22563,18114088.23,Top places in Andhra Pradesh,Business
2016,May,Arunachal Pradesh,Domestic,30852,19058489.76,Top places in Arunachal Pradesh,Pilgrimage
2016,May,Assam,International,99428,132497618.2,Top places in Assam,Business
2016,May,Bihar,International,61478,84321727.29,Top places in Bihar,Leisure
2016,May,Chhattisgarh,Total,95587,63132138.54,Top places in Chhattisgarh,Education
2016,May,Goa,Domestic,84226,75627823.72,Top places in Goa,Pilgrimage
2016,May,Gujarat,International,42594,61707619.64,Top places in Gujarat,Education
2016,May,Haryana,International,10443,10536216.36,Top places in Haryana,Business
2016,May,Himachal Pradesh,Total,24595,31286379.07,Top places in Himachal Pradesh,Business
2016,May,Jharkhand,Domestic,21008,14855413.6,Top places in Jharkhand,Pilgrimage
2016,May,Karnataka,Domestic,39112,49145808.19,Top places in Karnataka,Pilgrimage
2016,May,Kerala,Domestic,98404,103399497.1,Top places in Kerala,Medical
2016,May,Madhya Pradesh,International,89487,127467579,Top places in Madhya Pradesh,Pilgrimage
2016,May,Maharashtra,International,11525,10083272.27,Top places in Maharashtra,Medical
2016,May,Manipur,Total,12695,12000559.9,Top places in Manipur,Leisure
2016,May,Meghalaya,International,55230,62854284.05,Top places in Meghalaya,Pilgrimage
2016,May,Mizoram,International,73233,83794222.19,Top places in Mizoram,Pilgrimage
2016,May,Nagaland,International,24709,26417839.44,Top places in Nagaland,Leisure
2016,May,Odisha,Domestic,30066,20999118.85,Top places in Odisha,Pilgrimage
2016,May,Punjab,Total,37732,52113937.91,Top places in Punjab,Leisure
2016,May,Rajasthan,Domestic,94259,89330585.91,Top places in Rajasthan,Pilgrimage
2016,May,Sikkim,Domestic,89685,89856671.11,Top places in Sikkim,Leisure
2016,May,Tamil Nadu,International,18002,21848031.55,Top places in Tamil Nadu,Education
2016,May,Telangana,Total,25898,15993408.19,Top places in Telangana,Leisure
2016,May,Tripura,Domestic,48650,49403363.95,Top places in Tripura,Education
2016,May,Uttar Pradesh,Domestic,8771,10668683.73,Top places in Uttar Pradesh,Pilgrimage
2016,May,Uttarakhand,International,54518,66680030.92,Top places in Uttarakhand,Leisure
2016,May,West Bengal,Domestic,78968,85024964.12,Top places in West Bengal,Medical
2016,May,Delhi,Domestic,6360,4094230.85,Top places in Delhi,Leisure
2016,May,Puducherry,International,85616,60863972.13,Top places in Puducherry,Leisure
2016,May,Jammu & Kashmir,International,12271,13057337.46,Top places in Jammu & Kashmir,Leisure
2016,May,Ladakh,Domestic,31652,29214247.24,Top places in Ladakh,Education
2016,May,Andaman & Nicobar,International,55786,61662064.76,Top places in Andaman & Nicobar,Pilgrimage
2016,May,Chandigarh,Domestic,19443,13211974.85,Top places in Chandigarh,Medical
2016,May,Dadra & Nagar Haveli and Daman & Diu,Total,35788,24092171.9,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2016,May,Lakshadweep,Total,80263,58995633.48,Top places in Lakshadweep,Leisure
2016,June,Andhra Pradesh,International,64469,86039153.14,Top places in Andhra Pradesh,Leisure
2016,June,Arunachal Pradesh,Domestic,56143,42071869.19,Top places in Arunachal Pradesh,Pilgrimage
2016,June,Assam,Domestic,5720,3771174.65,Top places in Assam,Leisure
2016,June,Bihar,Total,5496,4984625.67,Top places in Bihar,Leisure
2016,June,Chhattisgarh,Domestic,89460,48432774.59,Top places in Chhattisgarh,Pilgrimage
2016,June,Goa,International,61921,92273452.57,Top places in Goa,Business
2016,June,Gujarat,Domestic,7053,9338082.25,Top places in Gujarat,Education
2016,June,Haryana,International,69373,93658539.09,Top places in Haryana,Education
2016,June,Himachal Pradesh,Total,66167,94017285.5,Top places in Himachal Pradesh,Education
2016,June,Jharkhand,Total,44365,61044984.11,Top places in Jharkhand,Medical
2016,June,Karnataka,Domestic,23963,34410374.65,Top places in Karnataka,Business
2016,June,Kerala,Total,25417,13958189.44,Top places in Kerala,Medical
2016,June,Madhya Pradesh,International,97622,121083444.3,Top places in Madhya Pradesh,Business
2016,June,Maharashtra,International,99767,58813597.71,Top places in Maharashtra,Education
2016,June,Manipur,Total,27767,25209406.89,Top places in Manipur,Education
2016,June,Meghalaya,Domestic,68089,55842472.59,Top places in Meghalaya,Education
2016,June,Mizoram,Domestic,99053,55096325.08,Top places in Mizoram,Business
2016,June,Nagaland,Domestic,45727,24886783.86,Top places in Nagaland,Education
2016,June,Odisha,Total,31827,46376326.75,Top places in Odisha,Education
2016,June,Punjab,Domestic,19936,17988366.6,Top places in Punjab,Pilgrimage
2016,June,Rajasthan,International,20358,23478122.93,Top places in Rajasthan,Medical
2016,June,Sikkim,Total,62804,79441017.31,Top places in Sikkim,Leisure
2016,June,Tamil Nadu,International,48743,47439759.95,Top places in Tamil Nadu,Business
2016,June,Telangana,Total,25671,15954819.13,Top places in Telangana,Medical
2016,June,Tripura,International,50803,58574210.6,Top places in Tripura,Pilgrimage
2016,June,Uttar Pradesh,Domestic,39046,46795211.64,Top places in Uttar Pradesh,Business
2016,June,Uttarakhand,Domestic,81214,106300828.1,Top places in Uttarakhand,Leisure
2016,June,West Bengal,International,21712,27349937.65,Top places in West Bengal,Leisure
2016,June,Delhi,Domestic,38807,42565591.76,Top places in Delhi,Medical
2016,June,Puducherry,Total,31000,17849323.78,Top places in Puducherry,Business
2016,June,Jammu & Kashmir,International,31724,22730305.65,Top places in Jammu & Kashmir,Leisure
2016,June,Ladakh,International,63769,82495011.74,Top places in Ladakh,Education
2016,June,Andaman & Nicobar,Domestic,87376,100724086,Top places in Andaman & Nicobar,Education
2016,June,Chandigarh,Total,27980,29305656.76,Top places in Chandigarh,Business
2016,June,Dadra & Nagar Haveli and Daman & Diu,Total,29400,39630240.93,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2016,June,Lakshadweep,Domestic,31758,25109324.33,Top places in Lakshadweep,Medical
2016,July,Andhra Pradesh,Total,73934,42184243.17,Top places in Andhra Pradesh,Medical
2016,July,Arunachal Pradesh,Total,8786,12889284.64,Top places in Arunachal Pradesh,Leisure
2016,July,Assam,Domestic,23455,24095237.68,Top places in Assam,Business
2016,July,Bihar,Domestic,13386,13720792.23,Top places in Bihar,Medical
2016,July,Chhattisgarh,Domestic,10282,5476663.28,Top places in Chhattisgarh,Leisure
2016,July,Goa,Domestic,92552,108239184.6,Top places in Goa,Education
2016,July,Gujarat,Total,24031,19772717.21,Top places in Gujarat,Medical
2016,July,Haryana,International,92161,101924835.5,Top places in Haryana,Medical
2016,July,Himachal Pradesh,Domestic,20525,11601833.84,Top places in Himachal Pradesh,Education
2016,July,Jharkhand,Domestic,81257,78588509.48,Top places in Jharkhand,Leisure
2016,July,Karnataka,International,92187,88712269.02,Top places in Karnataka,Education
2016,July,Kerala,Total,92847,96368528.65,Top places in Kerala,Leisure
2016,July,Madhya Pradesh,Total,20143,19791795.1,Top places in Madhya Pradesh,Leisure
2016,July,Maharashtra,Domestic,66713,39396807.78,Top places in Maharashtra,Pilgrimage
2016,July,Manipur,Domestic,98432,103536124.1,Top places in Manipur,Medical
2016,July,Meghalaya,International,49330,65890057.6,Top places in Meghalaya,Education
2016,July,Mizoram,Total,22543,11515809,Top places in Mizoram,Medical
2016,July,Nagaland,Domestic,34074,29565481.9,Top places in Nagaland,Leisure
2016,July,Odisha,Domestic,15375,13886978.5,Top places in Odisha,Education
2016,July,Punjab,International,18349,25239799.11,Top places in Punjab,Leisure
2016,July,Rajasthan,Domestic,94018,131964777.7,Top places in Rajasthan,Medical
2016,July,Sikkim,Total,51041,62591430.76,Top places in Sikkim,Education
2016,July,Tamil Nadu,Domestic,84146,87606440.13,Top places in Tamil Nadu,Leisure
2016,July,Telangana,International,84355,115096137.8,Top places in Telangana,Leisure
2016,July,Tripura,Domestic,69722,89521493.93,Top places in Tripura,Leisure
2016,July,Uttar Pradesh,Domestic,76975,64945547.56,Top places in Uttar Pradesh,Leisure
2016,July,Uttarakhand,Domestic,9376,13828663.97,Top places in Uttarakhand,Business
2016,July,West Bengal,Domestic,73380,93250061.22,Top places in West Bengal,Medical
2016,July,Delhi,Domestic,32297,32850889.59,Top places in Delhi,Medical
2016,July,Puducherry,Domestic,59734,86094578.13,Top places in Puducherry,Medical
2016,July,Jammu & Kashmir,Domestic,55822,41347301.94,Top places in Jammu & Kashmir,Education
2016,July,Ladakh,Domestic,45134,57122696.35,Top places in Ladakh,Business
2016,July,Andaman & Nicobar,International,98008,58864315.97,Top places in Andaman & Nicobar,Pilgrimage
2016,July,Chandigarh,Domestic,92385,50221442.03,Top places in Chandigarh,Education
2016,July,Dadra & Nagar Haveli and Daman & Diu,Domestic,68346,34190772.75,Top places in Dadra & Nagar Haveli and Daman & Diu,Education
2016,July,Lakshadweep,Domestic,11481,14545286.52,Top places in Lakshadweep,Business
2016,August,Andhra Pradesh,Domestic,44615,33037705.37,Top places in Andhra Pradesh,Leisure
2016,August,Arunachal Pradesh,Domestic,10368,7209510.45,Top places in Arunachal Pradesh,Education
2016,August,Assam,Total,29630,43110104.6,Top places in Assam,Leisure
2016,August,Bihar,International,15349,22607721.12,Top places in Bihar,Leisure
2016,August,Chhattisgarh,Domestic,43675,26759443.4,Top places in Chhattisgarh,Business
2016,August,Goa,Domestic,35221,31365148.27,Top places in Goa,Leisure
2016,August,Gujarat,Domestic,50142,29270634.81,Top places in Gujarat,Education
2016,August,Haryana,Domestic,18566,23972398.68,Top places in Haryana,Education
2016,August,Himachal Pradesh,International,51499,46206653.11,Top places in Himachal Pradesh,Education
2016,August,Jharkhand,International,45682,45348431.35,Top places in Jharkhand,Leisure
2016,August,Karnataka,Domestic,86460,87532784.03,Top places in Karnataka,Education
2016,August,Kerala,International,93041,59691974.48,Top places in Kerala,Leisure
2016,August,Madhya Pradesh,Domestic,34303,25235432.77,Top places in Madhya Pradesh,Business
2016,August,Maharashtra,Total,84510,104663977.2,Top places in Maharashtra,Business
2016,August,Manipur,Domestic,82566,107140063,Top places in Manipur,Pilgrimage
2016,August,Meghalaya,Total,86679,121385016.6,Top places in Meghalaya,Medical
2016,August,Mizoram,Total,84103,45106584.68,Top places in Mizoram,Education
2016,August,Nagaland,International,44219,29877540.98,Top places in Nagaland,Pilgrimage
2016,August,Odisha,International,47007,48142032.39,Top places in Odisha,Business
2016,August,Punjab,Total,15534,15999625.63,Top places in Punjab,Leisure
2016,August,Rajasthan,Domestic,92979,52050605.82,Top places in Rajasthan,Medical
2016,August,Sikkim,International,30911,39200755.18,Top places in Sikkim,Education
2016,August,Tamil Nadu,International,26120,36956962.57,Top places in Tamil Nadu,Education
2016,August,Telangana,Domestic,92752,134460286.3,Top places in Telangana,Medical
2016,August,Tripura,Total,64225,77549404.16,Top places in Tripura,Pilgrimage
2016,August,Uttar Pradesh,International,98632,92772654.79,Top places in Uttar Pradesh,Leisure
2016,August,Uttarakhand,Total,66880,79235739.99,Top places in Uttarakhand,Leisure
2016,August,West Bengal,International,64410,91162873.81,Top places in West Bengal,Pilgrimage
2016,August,Delhi,Total,25232,18908278.14,Top places in Delhi,Education
2016,August,Puducherry,International,77846,84581420.66,Top places in Puducherry,Business
2016,August,Jammu & Kashmir,International,10259,10155973.1,Top places in Jammu & Kashmir,Education
2016,August,Ladakh,International,51755,60802803.84,Top places in Ladakh,Medical
2016,August,Andaman & Nicobar,International,16114,8719940.43,Top places in Andaman & Nicobar,Medical
2016,August,Chandigarh,International,81868,113183848.1,Top places in Chandigarh,Leisure
2016,August,Dadra & Nagar Haveli and Daman & Diu,Total,45342,26898975.02,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2016,August,Lakshadweep,International,92612,112562083,Top places in Lakshadweep,Pilgrimage
2016,September,Andhra Pradesh,Total,18136,20392133.85,Top places in Andhra Pradesh,Medical
2016,September,Arunachal Pradesh,International,76384,85022243.67,Top places in Arunachal Pradesh,Education
2016,September,Assam,Domestic,5482,5026146.46,Top places in Assam,Medical
2016,September,Bihar,International,61505,66079291.64,Top places in Bihar,Business
2016,September,Chhattisgarh,International,29780,38121850.75,Top places in Chhattisgarh,Education
2016,September,Goa,Total,74873,87254756.86,Top places in Goa,Leisure
2016,September,Gujarat,Domestic,97619,94613102.5,Top places in Gujarat,Leisure
2016,September,Haryana,Total,45139,52521735.8,Top places in Haryana,Leisure
2016,September,Himachal Pradesh,Domestic,58013,74983719.04,Top places in Himachal Pradesh,Education
2016,September,Jharkhand,Total,76251,99523303.93,Top places in Jharkhand,Business
2016,September,Karnataka,Total,50559,36834580.84,Top places in Karnataka,Leisure
2016,September,Kerala,Domestic,32949,39706718.38,Top places in Kerala,Leisure
2016,September,Madhya Pradesh,Total,6364,7611642.88,Top places in Madhya Pradesh,Education
2016,September,Maharashtra,Domestic,86104,127650060.4,Top places in Maharashtra,Business
2016,September,Manipur,Total,81473,77390366.59,Top places in Manipur,Leisure
2016,September,Meghalaya,Total,13576,13640906.71,Top places in Meghalaya,Business
2016,September,Mizoram,International,34642,44421302.46,Top places in Mizoram,Pilgrimage
2016,September,Nagaland,Domestic,56171,73141537.31,Top places in Nagaland,Pilgrimage
2016,September,Odisha,International,51178,33521177.7,Top places in Odisha,Leisure
2016,September,Punjab,Domestic,6502,5581406.83,Top places in Punjab,Leisure
2016,September,Rajasthan,International,51202,51910932.08,Top places in Rajasthan,Medical
